game,num_bots,is_bot,win,payoff,is_resistance,role,resistance_win,res_bots,spy_bots,seat
f185eb67,5,True,False,-1.0,True,Resistance,False,3,2,4
28ebe6ad,5,True,True,1.5,False,Spy,False,3,2,0
28ebe6ad,5,True,True,1.5,False,Assassin,False,3,2,1
28ebe6ad,5,True,False,-1.0,True,Resistance,False,3,2,2
28ebe6ad,5,True,False,-1.0,True,Merlin,False,3,2,3
28ebe6ad,5,True,False,-1.0,True,Resistance,False,3,2,4
51025d8e,5,True,False,-1.5,False,Spy,True,3,2,0
51025d8e,5,True,False,-1.5,False,Assassin,True,3,2,1
51025d8e,5,True,True,1.0,True,Resistance,True,3,2,2
51025d8e,5,True,True,1.0,True,Resistance,True,3,2,3
51025d8e,5,True,True,1.0,True,Merlin,True,3,2,4
7328f39c,5,True,False,-1.0,True,Merlin,False,3,2,0
7328f39c,5,True,False,-1.0,True,Resistance,False,3,2,1
7328f39c,5,True,True,1.5,False,Assassin,False,3,2,2
7328f39c,5,True,True,1.5,False,Spy,False,3,2,3
7328f39c,5,True,False,-1.0,True,Resistance,False,3,2,4
17ef0071,5,True,True,1.0,True,Merlin,True,3,2,0
17ef0071,5,True,True,1.0,True,Resistance,True,3,2,1
17ef0071,5,True,False,-1.5,False,Assassin,True,3,2,2
17ef0071,5,True,True,1.0,True,Resistance,True,3,2,3
17ef0071,5,True,False,-1.5,False,Spy,True,3,2,4
f32a04ce,5,True,True,1.0,True,Merlin,True,3,2,0
f32a04ce,5,True,True,1.0,True,Resistance,True,3,2,1
f32a04ce,5,True,False,-1.5,False,Spy,True,3,2,2
f32a04ce,5,True,False,-1.5,False,Assassin,True,3,2,3
f32a04ce,5,True,True,1.0,True,Resistance,True,3,2,4
212e1058,5,True,False,-1.0,True,Merlin,False,3,2,0
212e1058,5,True,False,-1.0,True,Resistance,False,3,2,1
212e1058,5,True,True,1.5,False,Spy,False,3,2,2
212e1058,5,True,False,-1.0,True,Resistance,False,3,2,3
212e1058,5,True,True,1.5,False,Assassin,False,3,2,4
cf6e7e6a,5,True,False,-1.0,True,Merlin,False,3,2,0
cf6e7e6a,5,True,False,-1.0,True,Resistance,False,3,2,1
cf6e7e6a,5,True,False,-1.0,True,Resistance,False,3,2,2
cf6e7e6a,5,True,True,1.5,False,Assassin,False,3,2,3
cf6e7e6a,5,True,True,1.5,False,Spy,False,3,2,4
1028f42a,5,True,False,-1.0,True,Merlin,False,3,2,0
1028f42a,5,True,False,-1.0,True,Resistance,False,3,2,1
1028f42a,5,True,False,-1.0,True,Resistance,False,3,2,2
1028f42a,5,True,True,1.5,False,Spy,False,3,2,3
1028f42a,5,True,True,1.5,False,Assassin,False,3,2,4
5368f8e0,5,True,False,-1.0,True,Merlin,False,3,2,0
5368f8e0,5,True,True,1.5,False,Assassin,False,3,2,1
5368f8e0,5,True,False,-1.0,True,Resistance,False,3,2,2
5368f8e0,5,True,True,1.5,False,Spy,False,3,2,3
5368f8e0,5,True,False,-1.0,True,Resistance,False,3,2,4
827c9dfb,5,True,False,-1.0,True,Merlin,False,3,2,0
827c9dfb,5,True,True,1.5,False,Assassin,False,3,2,1
827c9dfb,5,True,False,-1.0,True,Resistance,False,3,2,2
827c9dfb,5,True,False,-1.0,True,Resistance,False,3,2,3
827c9dfb,5,True,True,1.5,False,Spy,False,3,2,4
8a167965,5,True,True,1.0,True,Merlin,True,3,2,0
8a167965,5,True,False,-1.5,False,Assassin,True,3,2,1
8a167965,5,True,False,-1.5,False,Spy,True,3,2,2
8a167965,5,True,True,1.0,True,Resistance,True,3,2,3
8a167965,5,True,True,1.0,True,Resistance,True,3,2,4
f7bd3885,5,True,True,1.0,True,Merlin,True,3,2,0
f7bd3885,5,True,False,-1.5,False,Spy,True,3,2,1
f7bd3885,5,True,True,1.0,True,Resistance,True,3,2,2
f7bd3885,5,True,False,-1.5,False,Assassin,True,3,2,3
f7bd3885,5,True,True,1.0,True,Resistance,True,3,2,4
0c2b437a,5,True,False,-1.0,True,Merlin,False,3,2,0
0c2b437a,5,True,True,1.5,False,Spy,False,3,2,1
0c2b437a,5,True,False,-1.0,True,Resistance,False,3,2,2
0c2b437a,5,True,False,-1.0,True,Resistance,False,3,2,3
0c2b437a,5,True,True,1.5,False,Assassin,False,3,2,4
18736516,5,True,False,-1.0,True,Merlin,False,3,2,0
18736516,5,True,True,1.5,False,Spy,False,3,2,1
18736516,5,True,True,1.5,False,Assassin,False,3,2,2
18736516,5,True,False,-1.0,True,Resistance,False,3,2,3
18736516,5,True,False,-1.0,True,Resistance,False,3,2,4
b5b92b18,5,True,False,-1.0,True,Resistance,False,3,2,0
b5b92b18,5,True,False,-1.0,True,Merlin,False,3,2,1
b5b92b18,5,True,True,1.5,False,Assassin,False,3,2,2
b5b92b18,5,True,True,1.5,False,Spy,False,3,2,3
b5b92b18,5,True,False,-1.0,True,Resistance,False,3,2,4
676e2ea5,5,True,False,-1.0,True,Resistance,False,3,2,0
676e2ea5,5,True,False,-1.0,True,Merlin,False,3,2,1
676e2ea5,5,True,True,1.5,False,Assassin,False,3,2,2
676e2ea5,5,True,False,-1.0,True,Resistance,False,3,2,3
676e2ea5,5,True,True,1.5,False,Spy,False,3,2,4
46b521d1,5,True,True,1.0,True,Resistance,True,3,2,0
46b521d1,5,True,True,1.0,True,Merlin,True,3,2,1
46b521d1,5,True,False,-1.5,False,Spy,True,3,2,2
46b521d1,5,True,False,-1.5,False,Assassin,True,3,2,3
46b521d1,5,True,True,1.0,True,Resistance,True,3,2,4
75a4fb24,5,True,False,-1.0,True,Resistance,False,3,2,0
75a4fb24,5,True,False,-1.0,True,Merlin,False,3,2,1
75a4fb24,5,True,True,1.5,False,Spy,False,3,2,2
75a4fb24,5,True,False,-1.0,True,Resistance,False,3,2,3
75a4fb24,5,True,True,1.5,False,Assassin,False,3,2,4
0176c124,5,True,True,1.0,True,Resistance,True,3,2,0
0176c124,5,True,True,1.0,True,Merlin,True,3,2,1
0176c124,5,True,True,1.0,True,Resistance,True,3,2,2
0176c124,5,True,False,-1.5,False,Assassin,True,3,2,3
0176c124,5,True,False,-1.5,False,Spy,True,3,2,4
517309ba,5,True,True,1.0,True,Resistance,True,3,2,0
517309ba,5,True,True,1.0,True,Merlin,True,3,2,1
517309ba,5,True,True,1.0,True,Resistance,True,3,2,2
517309ba,5,True,False,-1.5,False,Spy,True,3,2,3
517309ba,5,True,False,-1.5,False,Assassin,True,3,2,4
8b1c47d1,5,True,False,-1.0,True,Resistance,False,3,2,0
8b1c47d1,5,True,True,1.5,False,Assassin,False,3,2,1
8b1c47d1,5,True,False,-1.0,True,Merlin,False,3,2,2
8b1c47d1,5,True,True,1.5,False,Spy,False,3,2,3
8b1c47d1,5,True,False,-1.0,True,Resistance,False,3,2,4
fc1e54ba,5,True,True,1.0,True,Resistance,True,3,2,0
fc1e54ba,5,True,False,-1.5,False,Assassin,True,3,2,1
fc1e54ba,5,True,True,1.0,True,Merlin,True,3,2,2
fc1e54ba,5,True,True,1.0,True,Resistance,True,3,2,3
fc1e54ba,5,True,False,-1.5,False,Spy,True,3,2,4
d093ddd8,5,True,False,-1.0,True,Resistance,False,3,2,0
d093ddd8,5,True,True,1.5,False,Assassin,False,3,2,1
d093ddd8,5,True,True,1.5,False,Spy,False,3,2,2
d093ddd8,5,True,False,-1.0,True,Merlin,False,3,2,3
d093ddd8,5,True,False,-1.0,True,Resistance,False,3,2,4
3b342aa3,5,True,False,-1.0,True,Resistance,False,3,2,0
3b342aa3,5,True,True,1.5,False,Assassin,False,3,2,1
3b342aa3,5,True,True,1.5,False,Spy,False,3,2,2
3b342aa3,5,True,False,-1.0,True,Resistance,False,3,2,3
3b342aa3,5,True,False,-1.0,True,Merlin,False,3,2,4
fe29f6de,5,True,True,1.0,True,Resistance,True,3,2,0
fe29f6de,5,True,False,-1.5,False,Assassin,True,3,2,1
fe29f6de,5,True,True,1.0,True,Resistance,True,3,2,2
fe29f6de,5,True,True,1.0,True,Merlin,True,3,2,3
fe29f6de,5,True,False,-1.5,False,Spy,True,3,2,4
b9c708ca,5,True,False,-1.0,True,Resistance,False,3,2,0
b9c708ca,5,True,True,1.5,False,Assassin,False,3,2,1
b9c708ca,5,True,False,-1.0,True,Resistance,False,3,2,2
b9c708ca,5,True,True,1.5,False,Spy,False,3,2,3
b9c708ca,5,True,False,-1.0,True,Merlin,False,3,2,4
3fea5ad3,5,True,False,-1.0,True,Resistance,False,3,2,0
3fea5ad3,5,True,True,1.5,False,Spy,False,3,2,1
3fea5ad3,5,True,False,-1.0,True,Merlin,False,3,2,2
3fea5ad3,5,True,True,1.5,False,Assassin,False,3,2,3
3fea5ad3,5,True,False,-1.0,True,Resistance,False,3,2,4
c153803a,5,True,False,-1.0,True,Resistance,False,3,2,0
c153803a,5,True,True,1.5,False,Spy,False,3,2,1
c153803a,5,True,False,-1.0,True,Merlin,False,3,2,2
c153803a,5,True,False,-1.0,True,Resistance,False,3,2,3
c153803a,5,True,True,1.5,False,Assassin,False,3,2,4
